indice,x_cm,y_cm,theta1,theta2,alcanzable,configuracion,unidad_angulos
1245,-5.1526,-4.9619,-1.3141,2.3819,true,arriba,radianes
1246,-5.1691,-5.0092,-1.3185,2.3813,true,arriba,radianes
1247,-5.1858,-5.057,-1.3231,2.3807,true,arriba,radianes
1248,-5.2024,-5.1053,-1.3276,2.3801,true,arriba,radianes
1249,-5.2191,-5.154,-1.3322,2.3795,true,arriba,radianes
1250,-5.2359,-5.2031,-1.3368,2.3788,true,arriba,radianes
1251,-5.2526,-5.2526,-1.3414,2.3781,true,arriba,radianes
1252,-5.2692,-5.3024,-1.3461,2.3773,true,arriba,radianes
1253,-5.2858,-5.3527,-1.3507,2.3765,true,arriba,radianes
1254,-5.3023,-5.4032,-1.3554,2.3757,true,arriba,radianes
1255,-5.3187,-5.4541,-1.3601,2.3748,true,arriba,radianes
1256,-5.335,-5.5053,-1.3647,2.3738,true,arriba,radianes
1257,-5.3511,-5.5567,-1.3694,2.3729,true,arriba,radianes
1258,-5.3669,-5.6083,-1.3741,2.3719,true,arriba,radianes
1259,-5.3826,-5.6602,-1.3788,2.3708,true,arriba,radianes
1260,-5.3981,-5.7123,-1.3834,2.3697,true,arriba,radianes
1261,-5.4133,-5.7645,-1.3881,2.3686,true,arriba,radianes
1262,-5.4282,-5.8169,-1.3927,2.3674,true,arriba,radianes
1263,-5.4428,-5.8694,-1.3973,2.3661,true,arriba,radianes
1264,-5.457,-5.922,-1.4019,2.3648,true,arriba,radianes
1265,-5.471,-5.9747,-1.4065,2.3635,true,arriba,radianes
1266,-5.4845,-6.0274,-1.411,2.3621,true,arriba,radianes
1267,-5.4977,-6.0802,-1.4155,2.3607,true,arriba,radianes
1268,-5.5105,-6.1329,-1.4199,2.3592,true,arriba,radianes
1269,-5.5229,-6.1857,-1.4243,2.3576,true,arriba,radianes
1270,-5.5348,-6.2383,-1.4287,2.3561,true,arriba,radianes
1271,-5.5462,-6.291,-1.433,2.3544,true,arriba,radianes
1272,-5.5572,-6.3435,-1.4373,2.3528,true,arriba,radianes
1273,-5.5677,-6.3959,-1.4415,2.351,true,arriba,radianes
1274,-5.5777,-6.4481,-1.4457,2.3493,true,arriba,radianes
1275,-5.5871,-6.5002,-1.4498,2.3475,true,arriba,radianes
1276,-5.596,-6.5521,-1.4538,2.3456,true,arriba,radianes
1277,-5.6043,-6.6037,-1.4577,2.3437,true,arriba,radianes
1278,-5.6121,-6.6552,-1.4616,2.3417,true,arriba,radianes
1279,-5.6193,-6.7064,-1.4655,2.3398,true,arriba,radianes
1280,-5.6259,-6.7572,-1.4692,2.3377,true,arriba,radianes
1281,-5.6319,-6.8078,-1.4729,2.3356,true,arriba,radianes
1282,-5.6373,-6.8581,-1.4765,2.3335,true,arriba,radianes
1283,-5.6421,-6.908,-1.48,2.3314,true,arriba,radianes
1284,-5.6462,-6.9576,-1.4835,2.3292,true,arriba,radianes
1285,-5.6497,-7.0067,-1.4868,2.327,true,arriba,radianes
1286,-5.6525,-7.0554,-1.4901,2.3247,true,arriba,radianes
1287,-5.6546,-7.1038,-1.4933,2.3224,true,arriba,radianes
1288,-5.6561,-7.1516,-1.4964,2.3201,true,arriba,radianes
1289,-5.6569,-7.199,-1.4994,2.3177,true,arriba,radianes
1290,-5.657,-7.2459,-1.5023,2.3153,true,arriba,radianes
1291,-5.6565,-7.2923,-1.5051,2.3129,true,arriba,radianes
1292,-5.6552,-7.3382,-1.5078,2.3104,true,arriba,radianes
1293,-5.6533,-7.3835,-1.5105,2.308,true,arriba,radianes
1294,-5.6506,-7.4283,-1.513,2.3055,true,arriba,radianes
1295,-5.6473,-7.4725,-1.5154,2.3029,true,arriba,radianes
1296,-5.6432,-7.5161,-1.5178,2.3004,true,arriba,radianes
1297,-5.6385,-7.5591,-1.52,2.2978,true,arriba,radianes
1298,-5.633,-7.6015,-1.5222,2.2952,true,arriba,radianes
1299,-5.6269,-7.6433,-1.5243,2.2926,true,arriba,radianes
1300,-5.62,-7.6844,-1.5262,2.29,true,arriba,radianes
1301,-5.6124,-7.7249,-1.5281,2.2873,true,arriba,radianes
1302,-5.6042,-7.7647,-1.5298,2.2847,true,arriba,radianes
1303,-5.5952,-7.8038,-1.5315,2.282,true,arriba,radianes
1304,-5.5855,-7.8422,-1.5331,2.2793,true,arriba,radianes
1305,-5.5752,-7.88,-1.5346,2.2766,true,arriba,radianes
1306,-5.5642,-7.917,-1.5359,2.2739,true,arriba,radianes
1307,-5.5524,-7.9533,-1.5372,2.2712,true,arriba,radianes
1308,-5.54,-7.9889,-1.5384,2.2684,true,arriba,radianes
1309,-5.527,-8.0238,-1.5395,2.2657,true,arriba,radianes
1310,-5.5132,-8.0579,-1.5405,2.263,true,arriba,radianes
1311,-5.4988,-8.0913,-1.5414,2.2602,true,arriba,radianes
1312,-5.4838,-8.124,-1.5422,2.2575,true,arriba,radianes
1313,-5.4681,-8.1559,-1.543,2.2547,true,arriba,radianes
1314,-5.4518,-8.187,-1.5436,2.252,true,arriba,radianes
1315,-5.4349,-8.2174,-1.5442,2.2492,true,arriba,radianes
1316,-5.4173,-8.2471,-1.5446,2.2465,true,arriba,radianes
1317,-5.3992,-8.276,-1.545,2.2437,true,arriba,radianes
1318,-5.3804,-8.3041,-1.5453,2.2409,true,arriba,radianes
1319,-5.3611,-8.3315,-1.5455,2.2382,true,arriba,radianes
1320,-5.3412,-8.3582,-1.5456,2.2355,true,arriba,radianes
1321,-5.3207,-8.3841,-1.5457,2.2327,true,arriba,radianes
1322,-5.2997,-8.4092,-1.5457,2.23,true,arriba,radianes
1323,-5.2781,-8.4336,-1.5456,2.2272,true,arriba,radianes
1324,-5.256,-8.4573,-1.5454,2.2245,true,arriba,radianes
1325,-5.2334,-8.4802,-1.5451,2.2218,true,arriba,radianes
1326,-5.2103,-8.5024,-1.5448,2.2191,true,arriba,radianes
1327,-5.1867,-8.5239,-1.5444,2.2164,true,arriba,radianes
1328,-5.1626,-8.5447,-1.5439,2.2137,true,arriba,radianes
1329,-5.1381,-8.5647,-1.5434,2.211,true,arriba,radianes
1330,-5.1131,-8.5841,-1.5428,2.2083,true,arriba,radianes
1331,-5.0876,-8.6027,-1.5421,2.2057,true,arriba,radianes
1332,-5.0618,-8.6207,-1.5414,2.203,true,arriba,radianes
1333,-5.0355,-8.638,-1.5406,2.2004,true,arriba,radianes
1334,-5.0089,-8.6547,-1.5398,2.1977,true,arriba,radianes
1335,-4.9819,-8.6707,-1.5389,2.1951,true,arriba,radianes
1336,-4.9545,-8.6861,-1.538,2.1925,true,arriba,radianes
1337,-4.9267,-8.7008,-1.5369,2.1899,true,arriba,radianes
1338,-4.8986,-8.715,-1.5359,2.1873,true,arriba,radianes
1339,-4.8702,-8.7285,-1.5348,2.1847,true,arriba,radianes
1340,-4.8415,-8.7415,-1.5336,2.1821,true,arriba,radianes
1341,-4.8125,-8.7539,-1.5324,2.1795,true,arriba,radianes
1342,-4.7832,-8.7657,-1.5312,2.177,true,arriba,radianes
1343,-4.7536,-8.777,-1.5299,2.1744,true,arriba,radianes
1344,-4.7238,-8.7878,-1.5286,2.1719,true,arriba,radianes
1345,-4.6938,-8.798,-1.5273,2.1694,true,arriba,radianes
1346,-4.6635,-8.8078,-1.5259,2.1669,true,arriba,radianes
1347,-4.633,-8.8171,-1.5244,2.1644,true,arriba,radianes
1348,-4.6023,-8.826,-1.523,2.1619,true,arriba,radianes
1349,-4.5715,-8.8344,-1.5215,2.1594,true,arriba,radianes
1350,-4.5405,-8.8424,-1.52,2.1569,true,arriba,radianes
1351,-4.5093,-8.85,-1.5184,2.1545,true,arriba,radianes
1352,-4.478,-8.8572,-1.5169,2.152,true,arriba,radianes
1353,-4.4465,-8.864,-1.5153,2.1496,true,arriba,radianes
1354,-4.4149,-8.8705,-1.5137,2.1472,true,arriba,radianes
1355,-4.3833,-8.8767,-1.512,2.1447,true,arriba,radianes
1356,-4.3515,-8.8825,-1.5104,2.1423,true,arriba,radianes
1357,-4.3197,-8.8881,-1.5087,2.1399,true,arriba,radianes
1358,-4.2877,-8.8934,-1.5071,2.1375,true,arriba,radianes
1359,-4.2558,-8.8984,-1.5054,2.1351,true,arriba,radianes
1360,-4.2238,-8.9032,-1.5037,2.1327,true,arriba,radianes
1361,-4.1917,-8.9078,-1.5019,2.1304,true,arriba,radianes
1362,-4.1596,-8.9122,-1.5002,2.128,true,arriba,radianes
1363,-4.1275,-8.9164,-1.4985,2.1256,true,arriba,radianes
1364,-4.0954,-8.9205,-1.4968,2.1233,true,arriba,radianes
1365,-4.0633,-8.9245,-1.495,2.1209,true,arriba,radianes
1366,-4.0313,-8.9283,-1.4933,2.1185,true,arriba,radianes
1367,-3.9992,-8.932,-1.4915,2.1162,true,arriba,radianes
1368,-3.9672,-8.9356,-1.4898,2.1138,true,arriba,radianes
1369,-3.9352,-8.9392,-1.4881,2.1115,true,arriba,radianes
1370,-3.9033,-8.9427,-1.4863,2.1092,true,arriba,radianes
1371,-3.8714,-8.9463,-1.4846,2.1068,true,arriba,radianes
1372,-3.8396,-8.9498,-1.4829,2.1045,true,arriba,radianes
1373,-3.8078,-8.9533,-1.4811,2.1022,true,arriba,radianes
1374,-3.7761,-8.9568,-1.4794,2.0998,true,arriba,radianes
1375,-3.7445,-8.9604,-1.4777,2.0975,true,arriba,radianes
1376,-3.713,-8.964,-1.476,2.0951,true,arriba,radianes
1377,-3.6816,-8.9678,-1.4743,2.0928,true,arriba,radianes
1378,-3.6503,-8.9716,-1.4726,2.0905,true,arriba,radianes
1379,-3.6191,-8.9755,-1.471,2.0881,true,arriba,radianes
1380,-3.5879,-8.9796,-1.4693,2.0858,true,arriba,radianes
1381,-3.5569,-8.9838,-1.4677,2.0834,true,arriba,radianes
1382,-3.526,-8.9881,-1.466,2.0811,true,arriba,radianes
1383,-3.4952,-8.9926,-1.4644,2.0787,true,arriba,radianes
1384,-3.4646,-8.9973,-1.4628,2.0764,true,arriba,radianes
1385,-3.434,-9.0022,-1.4612,2.074,true,arriba,radianes
1386,-3.4036,-9.0073,-1.4597,2.0717,true,arriba,radianes
1387,-3.3732,-9.0125,-1.4581,2.0693,true,arriba,radianes
1388,-3.343,-9.0181,-1.4566,2.0669,true,arriba,radianes
1389,-3.313,-9.0238,-1.4551,2.0645,true,arriba,radianes
1390,-3.283,-9.0298,-1.4536,2.0621,true,arriba,radianes
1391,-3.2532,-9.0361,-1.4521,2.0597,true,arriba,radianes
1392,-3.2235,-9.0426,-1.4506,2.0573,true,arriba,radianes
1393,-3.1939,-9.0494,-1.4492,2.0549,true,arriba,radianes
1394,-3.1644,-9.0565,-1.4478,2.0525,true,arriba,radianes
1395,-3.1351,-9.0638,-1.4463,2.0501,true,arriba,radianes
1396,-3.1058,-9.0714,-1.445,2.0476,true,arriba,radianes
1397,-3.0767,-9.0794,-1.4436,2.0452,true,arriba,radianes
1398,-3.0477,-9.0876,-1.4422,2.0427,true,arriba,radianes
1399,-3.0188,-9.0961,-1.4409,2.0402,true,arriba,radianes
1400,-2.99,-9.105,-1.4396,2.0377,true,arriba,radianes
1401,-2.9614,-9.1141,-1.4383,2.0352,true,arriba,radianes
1402,-2.9328,-9.1236,-1.437,2.0327,true,arriba,radianes
1403,-2.9043,-9.1334,-1.4357,2.0302,true,arriba,radianes
1404,-2.8759,-9.1434,-1.4345,2.0277,true,arriba,radianes
1405,-2.8476,-9.1538,-1.4333,2.0251,true,arriba,radianes
1406,-2.8194,-9.1645,-1.432,2.0226,true,arriba,radianes
1407,-2.7912,-9.1755,-1.4308,2.02,true,arriba,radianes
1408,-2.7632,-9.1868,-1.4297,2.0174,true,arriba,radianes
1409,-2.7352,-9.1984,-1.4285,2.0148,true,arriba,radianes
1410,-2.7073,-9.2103,-1.4273,2.0122,true,arriba,radianes
1411,-2.6794,-9.2225,-1.4262,2.0096,true,arriba,radianes
1412,-2.6516,-9.235,-1.4251,2.007,true,arriba,radianes
1413,-2.6238,-9.2477,-1.424,2.0043,true,arriba,radianes
1414,-2.5961,-9.2608,-1.4228,2.0017,true,arriba,radianes
1415,-2.5684,-9.274,-1.4218,1.999,true,arriba,radianes
1416,-2.5408,-9.2876,-1.4207,1.9963,true,arriba,radianes
1417,-2.5132,-9.3014,-1.4196,1.9936,true,arriba,radianes
1418,-2.4856,-9.3154,-1.4185,1.9909,true,arriba,radianes
1419,-2.458,-9.3296,-1.4175,1.9882,true,arriba,radianes
1420,-2.4305,-9.3441,-1.4164,1.9854,true,arriba,radianes
1421,-2.4029,-9.3587,-1.4154,1.9827,true,arriba,radianes
1422,-2.3754,-9.3736,-1.4143,1.9799,true,arriba,radianes
1423,-2.3478,-9.3886,-1.4133,1.9771,true,arriba,radianes
1424,-2.3202,-9.4038,-1.4123,1.9744,true,arriba,radianes
1425,-2.2926,-9.4191,-1.4112,1.9716,true,arriba,radianes
1426,-2.265,-9.4345,-1.4102,1.9687,true,arriba,radianes
1427,-2.2374,-9.4501,-1.4092,1.9659,true,arriba,radianes
1428,-2.2097,-9.4658,-1.4081,1.9631,true,arriba,radianes
1429,-2.182,-9.4815,-1.4071,1.9603,true,arriba,radianes
1430,-2.1543,-9.4974,-1.4061,1.9574,true,arriba,radianes
1431,-2.1265,-9.5132,-1.405,1.9545,true,arriba,radianes
1432,-2.0986,-9.5291,-1.404,1.9517,true,arriba,radianes
1433,-2.0707,-9.545,-1.4029,1.9488,true,arriba,radianes
1434,-2.0427,-9.5609,-1.4019,1.9459,true,arriba,radianes
1435,-2.0147,-9.5768,-1.4008,1.943,true,arriba,radianes
1436,-1.9865,-9.5926,-1.3997,1.9402,true,arriba,radianes
1437,-1.9583,-9.6084,-1.3987,1.9373,true,arriba,radianes
1438,-1.9301,-9.6241,-1.3976,1.9344,true,arriba,radianes
1439,-1.9017,-9.6397,-1.3965,1.9315,true,arriba,radianes
1440,-1.8733,-9.6551,-1.3954,1.9286,true,arriba,radianes
1441,-1.8447,-9.6704,-1.3942,1.9257,true,arriba,radianes
1442,-1.8161,-9.6855,-1.3931,1.9227,true,arriba,radianes
1443,-1.7874,-9.7004,-1.392,1.9198,true,arriba,radianes
1444,-1.7585,-9.7152,-1.3908,1.9169,true,arriba,radianes
1445,-1.7296,-9.7296,-1.3896,1.914,true,arriba,radianes
1446,-1.7006,-9.7439,-1.3884,1.9111,true,arriba,radianes
1447,-1.6714,-9.7578,-1.3872,1.9082,true,arriba,radianes
1448,-1.6422,-9.7714,-1.386,1.9054,true,arriba,radianes
1449,-1.6128,-9.7847,-1.3847,1.9025,true,arriba,radianes
1450,-1.5834,-9.7977,-1.3835,1.8996,true,arriba,radianes
1451,-1.5538,-9.8103,-1.3822,1.8967,true,arriba,radianes
1452,-1.5241,-9.8225,-1.3809,1.8939,true,arriba,radianes
1453,-1.4943,-9.8342,-1.3795,1.891,true,arriba,radianes
1454,-1.4644,-9.8456,-1.3782,1.8882,true,arriba,radianes
1455,-1.4344,-9.8564,-1.3768,1.8854,true,arriba,radianes
1456,-1.4043,-9.8668,-1.3754,1.8826,true,arriba,radianes
1457,-1.374,-9.8767,-1.374,1.8798,true,arriba,radianes
1458,-1.3437,-9.886,-1.3725,1.877,true,arriba,radianes
1459,-1.3132,-9.8949,-1.3711,1.8743,true,arriba,radianes
1460,-1.2827,-9.9031,-1.3696,1.8716,true,arriba,radianes
1461,-1.252,-9.9107,-1.3681,1.8689,true,arriba,radianes
1462,-1.2213,-9.9178,-1.3665,1.8662,true,arriba,radianes
1463,-1.1904,-9.9242,-1.3649,1.8635,true,arriba,radianes
1464,-1.1595,-9.9299,-1.3634,1.8609,true,arriba,radianes
1465,-1.1284,-9.935,-1.3617,1.8583,true,arriba,radianes
1466,-1.0973,-9.9393,-1.3601,1.8557,true,arriba,radianes
1467,-1.0661,-9.943,-1.3584,1.8531,true,arriba,radianes
1468,-1.0348,-9.9459,-1.3567,1.8506,true,arriba,radianes
1469,-1.0035,-9.9481,-1.355,1.8481,true,arriba,radianes
1470,-0.9721,-9.9496,-1.3532,1.8457,true,arriba,radianes
1471,-0.9406,-9.9502,-1.3514,1.8432,true,arriba,radianes
1472,-0.909,-9.95,-1.3496,1.8408,true,arriba,radianes
1473,-0.8774,-9.9491,-1.3478,1.8385,true,arriba,radianes
1474,-0.8458,-9.9473,-1.3459,1.8362,true,arriba,radianes
1475,-0.8141,-9.9446,-1.344,1.8339,true,arriba,radianes
1476,-0.7824,-9.9411,-1.3421,1.8316,true,arriba,radianes
1477,-0.7506,-9.9367,-1.3402,1.8294,true,arriba,radianes
1478,-0.7189,-9.9315,-1.3382,1.8273,true,arriba,radianes
1479,-0.6871,-9.9253,-1.3362,1.8252,true,arriba,radianes
1480,-0.6553,-9.9183,-1.3342,1.8231,true,arriba,radianes
1481,-0.6235,-9.9103,-1.3321,1.8211,true,arriba,radianes
1482,-0.5917,-9.9014,-1.3301,1.8191,true,arriba,radianes
1483,-0.5599,-9.8915,-1.3279,1.8171,true,arriba,radianes
1484,-0.5282,-9.8807,-1.3258,1.8153,true,arriba,radianes
1485,-0.4965,-9.869,-1.3237,1.8134,true,arriba,radianes
1486,-0.4648,-9.8563,-1.3215,1.8116,true,arriba,radianes
1487,-0.4332,-9.8426,-1.3193,1.8099,true,arriba,radianes
1488,-0.4016,-9.8279,-1.317,1.8082,true,arriba,radianes
1489,-0.3701,-9.8123,-1.3148,1.8065,true,arriba,radianes
1490,-0.3387,-9.7957,-1.3125,1.8049,true,arriba,radianes
1491,-0.3073,-9.7781,-1.3102,1.8034,true,arriba,radianes
1492,-0.276,-9.7596,-1.3078,1.8019,true,arriba,radianes
1493,-0.2448,-9.74,-1.3055,1.8005,true,arriba,radianes
1494,-0.2138,-9.7195,-1.3031,1.7991,true,arriba,radianes
1495,-0.1828,-9.698,-1.3007,1.7977,true,arriba,radianes
1496,-0.152,-9.6755,-1.2983,1.7965,true,arriba,radianes
1497,-0.1213,-9.652,-1.2958,1.7952,true,arriba,radianes
1498,-0.0907,-9.6276,-1.2934,1.7941,true,arriba,radianes
1499,-0.0603,-9.6022,-1.2909,1.7929,true,arriba,radianes
1500,-0.0301,-9.5758,-1.2883,1.7919,true,arriba,radianes
1501,-0.0,-9.5484,-1.2858,1.7909,true,arriba,radianes
1502,0.0299,-9.5202,-1.2833,1.7899,true,arriba,radianes
1503,0.0596,-9.4909,-1.2807,1.789,true,arriba,radianes
1504,0.0892,-9.4608,-1.2781,1.7882,true,arriba,radianes
1505,0.1185,-9.4297,-1.2755,1.7874,true,arriba,radianes
1506,0.1476,-9.3977,-1.2729,1.7866,true,arriba,radianes
1507,0.1765,-9.3648,-1.2702,1.7859,true,arriba,radianes
1508,0.2052,-9.331,-1.2675,1.7853,true,arriba,radianes
1509,0.2337,-9.2963,-1.2649,1.7847,true,arriba,radianes
1510,0.2619,-9.2608,-1.2622,1.7842,true,arriba,radianes
1511,0.2899,-9.2244,-1.2595,1.7837,true,arriba,radianes
1512,0.3176,-9.1872,-1.2567,1.7832,true,arriba,radianes
1513,0.3451,-9.1492,-1.254,1.7829,true,arriba,radianes
1514,0.3723,-9.1104,-1.2512,1.7825,true,arriba,radianes
1515,0.3992,-9.0708,-1.2485,1.7822,true,arriba,radianes
1516,0.4259,-9.0304,-1.2457,1.782,true,arriba,radianes
1517,0.4522,-8.9893,-1.2429,1.7818,true,arriba,radianes
1518,0.4783,-8.9475,-1.2401,1.7816,true,arriba,radianes
1519,0.5041,-8.905,-1.2373,1.7815,true,arriba,radianes
1520,0.5296,-8.8618,-1.2345,1.7815,true,arriba,radianes
1521,0.5548,-8.818,-1.2316,1.7814,true,arriba,radianes
1522,0.5797,-8.7736,-1.2288,1.7815,true,arriba,radianes
1523,0.6042,-8.7285,-1.2259,1.7815,true,arriba,radianes
1524,0.6285,-8.6829,-1.2231,1.7816,true,arriba,radianes
1525,0.6524,-8.6367,-1.2202,1.7818,true,arriba,radianes
1526,0.676,-8.59,-1.2173,1.7819,true,arriba,radianes
1527,0.6993,-8.5428,-1.2145,1.7821,true,arriba,radianes
1528,0.7223,-8.4951,-1.2116,1.7824,true,arriba,radianes
1529,0.745,-8.447,-1.2087,1.7827,true,arriba,radianes
1530,0.7673,-8.3984,-1.2058,1.783,true,arriba,radianes
1531,0.7893,-8.3495,-1.2029,1.7833,true,arriba,radianes
1532,0.8109,-8.3002,-1.2,1.7837,true,arriba,radianes
1533,0.8322,-8.2506,-1.1971,1.784,true,arriba,radianes
1534,0.8532,-8.2006,-1.1943,1.7845,true,arriba,radianes
1535,0.8739,-8.1505,-1.1914,1.7849,true,arriba,radianes
1536,0.8943,-8.1,-1.1885,1.7854,true,arriba,radianes
1537,0.9143,-8.0494,-1.1856,1.7858,true,arriba,radianes
1538,0.934,-7.9986,-1.1827,1.7863,true,arriba,radianes
1539,0.9533,-7.9476,-1.1798,1.7869,true,arriba,radianes
1540,0.9724,-7.8966,-1.177,1.7874,true,arriba,radianes
1541,0.9911,-7.8454,-1.1741,1.788,true,arriba,radianes
1542,1.0095,-7.7942,-1.1713,1.7885,true,arriba,radianes
1543,1.0276,-7.743,-1.1684,1.7891,true,arriba,radianes
1544,1.0454,-7.6919,-1.1656,1.7897,true,arriba,radianes
1545,1.063,-7.6407,-1.1627,1.7903,true,arriba,radianes
1546,1.0802,-7.5897,-1.1599,1.7909,true,arriba,radianes
1547,1.0971,-7.5387,-1.1571,1.7915,true,arriba,radianes
1548,1.1137,-7.4879,-1.1543,1.7921,true,arriba,radianes
1549,1.1301,-7.4373,-1.1516,1.7927,true,arriba,radianes
1550,1.1462,-7.387,-1.1488,1.7933,true,arriba,radianes
1551,1.162,-7.3368,-1.1461,1.7939,true,arriba,radianes
1552,1.1776,-7.2869,-1.1433,1.7945,true,arriba,radianes
1553,1.193,-7.2374,-1.1406,1.7951,true,arriba,radianes
1554,1.208,-7.1882,-1.1379,1.7957,true,arriba,radianes
1555,1.2229,-7.1393,-1.1353,1.7963,true,arriba,radianes
1556,1.2376,-7.0909,-1.1326,1.7968,true,arriba,radianes
1557,1.252,-7.0429,-1.13,1.7974,true,arriba,radianes
1558,1.2662,-6.9954,-1.1274,1.7979,true,arriba,radianes
1559,1.2803,-6.9484,-1.1248,1.7985,true,arriba,radianes
1560,1.2941,-6.9019,-1.1222,1.799,true,arriba,radianes
1561,1.3078,-6.8559,-1.1197,1.7995,true,arriba,radianes
1562,1.3214,-6.8106,-1.1172,1.8,true,arriba,radianes
1563,1.3348,-6.7659,-1.1147,1.8004,true,arriba,radianes
1564,1.348,-6.7218,-1.1123,1.8008,true,arriba,radianes
1565,1.3612,-6.6784,-1.1098,1.8012,true,arriba,radianes
1566,1.3742,-6.6357,-1.1074,1.8016,true,arriba,radianes
1567,1.3871,-6.5937,-1.1051,1.802,true,arriba,radianes
1568,1.3999,-6.5525,-1.1027,1.8023,true,arriba,radianes
1569,1.4127,-6.512,-1.1004,1.8026,true,arriba,radianes
1570,1.4254,-6.4724,-1.0982,1.8029,true,arriba,radianes
1571,1.4381,-6.4336,-1.0959,1.8031,true,arriba,radianes
1572,1.4507,-6.3957,-1.0937,1.8033,true,arriba,radianes
1573,1.4633,-6.3586,-1.0916,1.8034,true,arriba,radianes
1574,1.4759,-6.3225,-1.0894,1.8035,true,arriba,radianes
1575,1.4886,-6.2872,-1.0873,1.8036,true,arriba,radianes
1576,1.5012,-6.2529,-1.0853,1.8037,true,arriba,radianes
1577,1.5139,-6.2196,-1.0833,1.8036,true,arriba,radianes
1578,1.5266,-6.1872,-1.0813,1.8036,true,arriba,radianes
1579,1.5394,-6.1559,-1.0793,1.8035,true,arriba,radianes
1580,1.5523,-6.1256,-1.0774,1.8034,true,arriba,radianes
1581,1.5653,-6.0963,-1.0755,1.8032,true,arriba,radianes
1582,1.5783,-6.068,-1.0737,1.8029,true,arriba,radianes
1583,1.5916,-6.0409,-1.0719,1.8026,true,arriba,radianes
1584,1.6049,-6.0148,-1.0701,1.8023,true,arriba,radianes
1585,1.6184,-5.9898,-1.0684,1.8019,true,arriba,radianes
1586,1.6321,-5.9659,-1.0667,1.8014,true,arriba,radianes
1587,1.6459,-5.9431,-1.0651,1.8009,true,arriba,radianes
1588,1.66,-5.9215,-1.0635,1.8004,true,arriba,radianes
1589,1.6743,-5.901,-1.0619,1.7997,true,arriba,radianes
1590,1.6887,-5.8816,-1.0604,1.7991,true,arriba,radianes
1591,1.7035,-5.8634,-1.0589,1.7983,true,arriba,radianes
1592,1.7185,-5.8464,-1.0575,1.7975,true,arriba,radianes
1593,1.7337,-5.8305,-1.0561,1.7966,true,arriba,radianes
1594,1.7492,-5.8158,-1.0547,1.7957,true,arriba,radianes
1595,1.7651,-5.8023,-1.0534,1.7947,true,arriba,radianes
1596,1.7812,-5.7899,-1.0521,1.7936,true,arriba,radianes
1597,1.7977,-5.7787,-1.0508,1.7925,true,arriba,radianes
1598,1.8145,-5.7688,-1.0496,1.7913,true,arriba,radianes
1599,1.8316,-5.7599,-1.0484,1.7901,true,arriba,radianes
1600,1.8491,-5.7523,-1.0472,1.7887,true,arriba,radianes
1601,1.8669,-5.7459,-1.0461,1.7873,true,arriba,radianes
1602,1.8852,-5.7406,-1.045,1.7858,true,arriba,radianes
1603,1.9038,-5.7365,-1.044,1.7843,true,arriba,radianes
1604,1.9229,-5.7335,-1.0429,1.7826,true,arriba,radianes
1605,1.9423,-5.7317,-1.042,1.7809,true,arriba,radianes
1606,1.9622,-5.7311,-1.041,1.7792,true,arriba,radianes
1607,1.9825,-5.7316,-1.04,1.7773,true,arriba,radianes
1608,2.0033,-5.7333,-1.0391,1.7754,true,arriba,radianes
1609,2.0245,-5.736,-1.0383,1.7734,true,arriba,radianes
1610,2.0461,-5.7399,-1.0374,1.7713,true,arriba,radianes
1611,2.0683,-5.7449,-1.0366,1.7692,true,arriba,radianes
1612,2.0909,-5.7509,-1.0357,1.7669,true,arriba,radianes
1613,2.114,-5.7581,-1.0349,1.7646,true,arriba,radianes
1614,2.1376,-5.7663,-1.0342,1.7622,true,arriba,radianes
1615,2.1617,-5.7755,-1.0334,1.7597,true,arriba,radianes
1616,2.1863,-5.7858,-1.0327,1.7572,true,arriba,radianes
1617,2.2114,-5.7971,-1.032,1.7545,true,arriba,radianes
1618,2.237,-5.8094,-1.0313,1.7518,true,arriba,radianes
1619,2.2631,-5.8227,-1.0306,1.749,true,arriba,radianes
1620,2.2898,-5.8369,-1.0299,1.7462,true,arriba,radianes
1621,2.317,-5.852,-1.0292,1.7432,true,arriba,radianes
1622,2.3447,-5.8681,-1.0285,1.7402,true,arriba,radianes
1623,2.3729,-5.8851,-1.0279,1.737,true,arriba,radianes
1624,2.4017,-5.9029,-1.0272,1.7339,true,arriba,radianes
1625,2.431,-5.9216,-1.0266,1.7306,true,arriba,radianes
1626,2.4609,-5.9411,-1.026,1.7272,true,arriba,radianes
1627,2.4913,-5.9614,-1.0253,1.7238,true,arriba,radianes
1628,2.5222,-5.9825,-1.0247,1.7203,true,arriba,radianes
1629,2.5536,-6.0044,-1.024,1.7167,true,arriba,radianes
1630,2.5856,-6.0269,-1.0234,1.713,true,arriba,radianes
1631,2.6182,-6.0502,-1.0227,1.7092,true,arriba,radianes
1632,2.6512,-6.0741,-1.0221,1.7054,true,arriba,radianes
1633,2.6848,-6.0987,-1.0214,1.7015,true,arriba,radianes
1634,2.7189,-6.1239,-1.0207,1.6975,true,arriba,radianes
1635,2.7535,-6.1497,-1.02,1.6935,true,arriba,radianes
1636,2.7886,-6.1761,-1.0193,1.6894,true,arriba,radianes
1637,2.8242,-6.203,-1.0186,1.6852,true,arriba,radianes
1638,2.8604,-6.2304,-1.0179,1.6809,true,arriba,radianes
1639,2.897,-6.2583,-1.0172,1.6765,true,arriba,radianes
1640,2.9341,-6.2866,-1.0164,1.6721,true,arriba,radianes
