t,tau1,tau2,theta1,theta2,dtheta1,dtheta2,ddtheta1,ddtheta2
2.3223223223223224,0.9054136091540609,0.2134759591081455,0.730647839650414,-0.6827545198782524,-0.6827545198782524,-0.730647839650414,-0.730647839650414,0.6827545198782524
2.3323323323323324,0.9102936795581484,0.21366466671166978,0.7237769689451088,-0.6900339841084865,-0.6900339841084865,-0.7237769689451088,-0.7237769689451088,0.6900339841084865
2.3423423423423424,0.9151382931875427,0.21380854995471296,0.7168335761756565,-0.6972443073035587,-0.6972443073035587,-0.7168335761756565,-0.7168335761756565,0.6972443073035587
2.3523523523523524,0.9199456209258405,0.2139075697399791,0.7098183570662889,-0.7043847669929514,-0.7043847669929514,-0.7098183570662889,-0.7098183570662889,0.7043847669929514
2.3623623623623624,0.9247138521101947,0.21396171466449052,0.7027320145381988,-0.7114546477064331,-0.7114546477064331,-0.7027320145381988,-0.7027320145381988,0.7114546477064331
2.3723723723723724,0.9294411951908244,0.2139710010130786,0.6955752586391073,-0.7184532410457475,-0.7184532410457475,-0.6955752586391073,-0.6955752586391073,0.7184532410457475
2.3823823823823824,0.9341258783781935,0.21393547272463848,0.6883488064721175,-0.7253798457555953,-0.7253798457555953,-0.6883488064721175,-0.6883488064721175,0.7253798457555953
2.3923923923923924,0.9387661502778128,0.21385520133121047,0.6810533821238611,-0.7322337677938993,-0.7322337677938993,-0.6810533821238611,-0.6810533821238611,0.7322337677938993
2.4024024024024024,0.9433602805126503,0.21373028586999349,0.6736897165919457,-0.7390143204013464,-0.7390143204013464,-0.6736897165919457,-0.6736897165919457,0.7390143204013464
2.4124124124124124,0.9479065603331394,0.21356085276843645,0.6662585477117084,-0.7457208241702018,-0.7457208241702018,-0.6662585477117084,-0.6662585477117084,0.7457208241702018
2.4224224224224224,0.9524033032148029,0.21334705570259696,0.6587606200822862,-0.7523526071123844,-0.7523526071123844,-0.6587606200822862,-0.6587606200822862,0.7523526071123844
2.4324324324324325,0.9568488454435113,0.21308907542899636,0.6511966849920062,-0.7589090047267998,-0.7589090047267998,-0.6511966849920062,-0.6511966849920062,0.7589090047267998
2.4424424424424425,0.9612415466884153,0.2127871195902415,0.6435675003431085,-0.7653893600659228,-0.7653893600659228,-0.6435675003431085,-0.6435675003431085,0.7653893600659228
2.4524524524524525,0.9655797905626106,0.21244142249472397,0.6358738305758035,-0.7717930238016242,-0.7717930238016242,-0.6358738305758035,-0.6358738305758035,0.7717930238016242
2.4624624624624625,0.9698619851715908,0.21205224487074675,0.628116446591676,-0.7781193542902312,-0.7781193542902312,-0.628116446591676,-0.628116446591676,0.7781193542902312
2.4724724724724725,0.9740865636495699,0.21161987359546666,0.620296125676441,-0.7843677176368218,-0.7843677176368218,-0.620296125676441,-0.620296125676441,0.7843677176368218
2.4824824824824825,0.978251984683753,0.21114462139908005,0.6124136514220605,-0.7905374877587393,-0.7905374877587393,-0.6124136514220605,-0.6124136514220605,0.7905374877587393
2.4924924924924925,0.9823567330266547,0.21062682654471415,0.6044698136482276,-0.7966280464483264,-0.7966280464483264,-0.6044698136482276,-0.6044698136482276,0.7966280464483264
2.5025025025025025,0.9863993199965634,0.2100668524845257,0.5964654083232273,-0.8026387834348685,-0.8026387834348685,-0.5964654083232273,-0.5964654083232273,0.8026387834348685
2.5125125125125125,0.9903782839662593,0.2094650874925392,0.5884012374841805,-0.8085690964457428,-0.8085690964457428,-0.5884012374841805,-0.5884012374841805,0.8085690964457428
2.5225225225225225,0.9942921908401041,0.20882194427479614,0.5802781091566808,-0.8144183912667661,-0.8144183912667661,-0.5802781091566808,-0.5802781091566808,0.8144183912667661
2.5325325325325325,0.9981396345196148,0.20813785955741348,0.5720968372738302,-0.8201860818017339,-0.8201860818017339,-0.5720968372738302,-0.5720968372738302,0.8201860818017339
2.5425425425425425,1.0019192373576506,0.20741329365318675,0.5638582415946842,-0.8258715901311479,-0.8258715901311479,-0.5638582415946842,-0.5638582415946842,0.8258715901311479
2.5525525525525525,1.0056296506013327,0.2066487300073985,0.5555631476221117,-0.8314743465701222,-0.8314743465701222,-0.5555631476221117,-0.5555631476221117,0.8314743465701222
2.5625625625625625,1.009269554823826,0.20584467472352477,0.5472123865200802,-0.8369937897254665,-0.8369937897254665,-0.5472123865200802,-0.5472123865200802,0.8369937897254665
2.5725725725725725,1.0128376603451068,0.20500165606955756,0.5388067950303739,-0.8424293665519362,-0.8424293665519362,-0.5388067950303739,-0.5388067950303739,0.8424293665519362
